id_pedido,id_cliente,fecha,hora,id_departamento,id_seccion,id_producto,nombre_producto,precio_unitario,cantidad,precio_total
"565,45892,""2023-12-22 00:00:00"",10,4,83,24964,""Ajo Orgánico"",0.98,4,3.92"
"567,186231,""2023-01-31 00:00:00"",16,4,123,40706,""Tomates Cherry Orgánicos"",2.55,8,20.4"
"570,16482,""2023-02-15 00:00:00"",14,4,83,24964,""Ajo Orgánico"",0.98,4,3.92"
"570,16482,""2023-02-15 00:00:00"",14,4,24,47209,""Aguacate Hass Orgánico"",1.79,5,8.95"
"570,16482,""2023-02-15 00:00:00"",14,4,83,8518,""Cebolla Roja Orgánica"",0.92,9,8.28"
"573,42147,""2023-09-11 00:00:00"",14,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,4,9.8"
"573,42147,""2023-09-11 00:00:00"",14,4,83,46979,""Espárragos"",1.95,8,15.6"
"573,42147,""2023-09-11 00:00:00"",14,4,123,21903,""Espinacas Baby Orgánicas"",1.49,4,5.96"
"574,113517,""2023-05-13 00:00:00"",10,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,3,7.35"
"574,113517,""2023-05-13 00:00:00"",10,4,24,19057,""Manzana Fuji Extra Grande Orgánica"",1.82,4,7.28"
"575,202833,""2023-10-12 00:00:00"",9,4,24,47766,""Aguacate Orgánico"",1.75,6,10.5"
"576,38664,""2023-01-30 00:00:00"",16,4,123,39275,""Arándanos Orgánicos"",2.75,2,5.5"
"578,179433,""2023-01-28 00:00:00"",12,4,24,26209,Limones,0.68,5,3.4"
"578,179433,""2023-01-28 00:00:00"",12,4,123,27966,""Frambuesas Orgánicas"",2.85,6,17.1"
"578,179433,""2023-01-28 00:00:00"",12,4,123,42265,""Zanahorias Baby Orgánicas"",1.25,4,5.0"
"578,179433,""2023-01-28 00:00:00"",12,4,83,44359,""Apio Orgánico en Ramillete Pequeño"",1.85,2,3.7"
"581,76141,""2023-02-07 00:00:00"",17,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,1,2.45"
"582,193223,""2023-03-14 00:00:00"",19,4,123,21903,""Espinacas Baby Orgánicas"",1.49,6,8.94"
"582,193223,""2023-03-14 00:00:00"",19,4,83,28985,""Col Rizada Orgánica de Michigan"",2.55,3,7.65"
"582,193223,""2023-03-14 00:00:00"",19,4,123,39275,""Arándanos Orgánicos"",2.75,9,24.75"
"582,193223,""2023-03-14 00:00:00"",19,4,24,47626,""Limón Grande"",0.62,2,1.24"
"583,71244,""2023-07-12 00:00:00"",15,4,83,4605,""Cebollas Amarillas"",0.85,5,4.25"
"583,71244,""2023-07-12 00:00:00"",15,16,53,27086,Crema,1.02,1,1.02"
"584,78727,""2023-01-07 00:00:00"",19,4,24,24852,Banana,1.05,6,6.3"
"584,78727,""2023-01-07 00:00:00"",19,4,24,47209,""Aguacate Hass Orgánico"",1.79,4,7.16"
"585,137128,""2023-03-05 00:00:00"",18,4,24,16797,Fresas,2.05,7,14.35"
"586,31030,""2023-03-21 00:00:00"",11,4,24,24852,Banana,1.05,7,7.35"
"588,145181,""2023-06-09 00:00:00"",15,4,83,28985,""Col Rizada Orgánica de Michigan"",2.55,4,10.2"
"588,145181,""2023-06-09 00:00:00"",15,4,123,21903,""Espinacas Baby Orgánicas"",1.49,7,10.43"
"588,145181,""2023-06-09 00:00:00"",15,4,24,24852,Banana,1.05,5,5.25"
"588,145181,""2023-06-09 00:00:00"",15,4,83,46979,""Espárragos"",1.95,5,9.75"
"589,160442,""2023-02-06 00:00:00"",15,4,24,37646,""Manzanas Gala Orgánicas"",1.98,4,7.92"
"590,198502,""2023-06-29 00:00:00"",18,4,83,22935,""Cebolla Amarilla Orgánica"",0.88,3,2.64"
"592,105010,""2023-02-21 00:00:00"",8,4,24,24852,Banana,1.05,6,6.3"
"592,105010,""2023-02-21 00:00:00"",8,4,24,16797,Fresas,2.05,5,10.25"
"594,84876,""2023-01-30 00:00:00"",22,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,4,9.8"
"594,84876,""2023-01-30 00:00:00"",22,4,123,27966,""Frambuesas Orgánicas"",2.85,3,8.55"
"594,84876,""2023-01-30 00:00:00"",22,4,24,5876,""Limón Orgánico"",0.72,6,4.32"
"595,32240,""2023-12-07 00:00:00"",6,4,24,26209,Limones,0.68,6,4.08"
"596,60562,""2023-05-06 00:00:00"",10,4,24,21137,""Fresas Orgánicas"",2.49,4,9.96"
"596,60562,""2023-05-06 00:00:00"",10,4,123,40706,""Tomates Cherry Orgánicos"",2.55,4,10.2"
"597,43517,""2023-03-06 00:00:00"",19,4,24,21137,""Fresas Orgánicas"",2.49,7,17.43"
"598,81979,""2023-01-28 00:00:00"",9,4,83,49683,""Pepino Kirby"",0.99,3,2.97"
"598,81979,""2023-01-28 00:00:00"",9,4,24,16797,Fresas,2.05,4,8.2"
"601,94143,""2023-01-07 00:00:00"",12,4,123,39275,""Arándanos Orgánicos"",2.75,6,16.5"
"601,94143,""2023-01-07 00:00:00"",12,4,24,45066,""Manzana Honeycrisp"",1.55,9,13.95"
"601,94143,""2023-01-07 00:00:00"",12,4,123,42265,""Zanahorias Baby Orgánicas"",1.25,8,10.0"
"601,94143,""2023-01-07 00:00:00"",12,20,67,30489,""Hummus Original"",2.55,7,17.85"
"602,147552,""2023-01-26 00:00:00"",23,4,24,47766,""Aguacate Orgánico"",1.75,6,10.5"
"602,147552,""2023-01-26 00:00:00"",23,4,24,24852,Banana,1.05,1,1.05"
"602,147552,""2023-01-26 00:00:00"",23,16,84,27845,""Leche Entera Orgánica"",0.99,5,4.95"
"602,147552,""2023-01-26 00:00:00"",23,4,24,45066,""Manzana Honeycrisp"",1.55,4,6.2"
"602,147552,""2023-01-26 00:00:00"",23,4,24,16797,Fresas,2.05,7,14.35"
"603,95063,""2023-09-23 00:00:00"",12,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,4,9.8"
"603,95063,""2023-09-23 00:00:00"",12,4,123,21903,""Espinacas Baby Orgánicas"",1.49,7,10.43"
"603,95063,""2023-09-23 00:00:00"",12,4,123,39275,""Arándanos Orgánicos"",2.75,7,19.25"
"603,95063,""2023-09-23 00:00:00"",12,4,123,42265,""Zanahorias Baby Orgánicas"",1.25,4,5.0"
"603,95063,""2023-09-23 00:00:00"",12,4,24,47209,""Aguacate Hass Orgánico"",1.79,4,7.16"
"606,42671,""2023-11-07 00:00:00"",20,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,3,7.35"
"606,42671,""2023-11-07 00:00:00"",20,4,24,8277,""Manzana Honeycrisp Orgánica"",1.78,5,8.9"
"606,42671,""2023-11-07 00:00:00"",20,4,83,22935,""Cebolla Amarilla Orgánica"",0.88,2,1.76"
"608,91030,""2023-04-26 00:00:00"",21,4,24,24852,Banana,1.05,4,4.2"
"609,25883,""2023-01-24 00:00:00"",15,4,83,22935,""Cebolla Amarilla Orgánica"",0.88,2,1.76"
"612,196148,""2023-05-08 00:00:00"",14,4,24,26209,Limones,0.68,3,2.04"
"614,33769,""2023-03-03 00:00:00"",18,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,4,9.8"
"615,36811,""2023-05-13 00:00:00"",8,4,24,21137,""Fresas Orgánicas"",2.49,8,19.92"
"615,36811,""2023-05-13 00:00:00"",8,4,83,41950,""Racimo de Tomates Orgánicos"",2.25,8,18.0"
"616,35556,""2023-04-03 00:00:00"",17,4,24,24852,Banana,1.05,4,4.2"
"617,189312,""2023-01-23 00:00:00"",12,4,24,47209,""Aguacate Hass Orgánico"",1.79,6,10.74"
"619,164110,""2023-11-09 00:00:00"",16,4,83,41950,""Racimo de Tomates Orgánicos"",2.25,9,20.25"
"620,169324,""2023-04-07 00:00:00"",13,4,24,47626,""Limón Grande"",0.62,7,4.34"
"620,169324,""2023-04-07 00:00:00"",13,4,24,47766,""Aguacate Orgánico"",1.75,6,10.5"
"621,102288,""2023-04-24 00:00:00"",7,4,123,39275,""Arándanos Orgánicos"",2.75,3,8.25"
"621,102288,""2023-04-24 00:00:00"",7,4,24,16797,Fresas,2.05,8,16.4"
"622,95549,""2023-02-12 00:00:00"",16,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,3,7.35"
"622,95549,""2023-02-12 00:00:00"",16,4,24,47209,""Aguacate Hass Orgánico"",1.79,3,5.37"
"622,95549,""2023-02-12 00:00:00"",16,4,83,27104,""Coliflor Fresca"",1.48,4,5.92"
"622,95549,""2023-02-12 00:00:00"",16,4,83,30391,""Pepino Orgánico"",1.02,6,6.12"
"623,37804,""2023-09-20 00:00:00"",12,4,123,40706,""Tomates Cherry Orgánicos"",2.55,7,17.85"
"625,39460,""2023-12-18 00:00:00"",10,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,1,2.45"
"626,10747,""2023-07-05 00:00:00"",13,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,6,14.7"
"626,10747,""2023-07-05 00:00:00"",13,4,83,30391,""Pepino Orgánico"",1.02,5,5.1"
"626,10747,""2023-07-05 00:00:00"",13,4,24,16797,Fresas,2.05,5,10.25"
"627,135886,""2023-09-14 00:00:00"",18,4,24,28204,""Manzana Fuji Orgánica"",1.45,3,4.35"
"627,135886,""2023-09-14 00:00:00"",18,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,7,17.15"
"628,204912,""2023-06-22 00:00:00"",7,16,84,27845,""Leche Entera Orgánica"",0.99,5,4.95"
"628,204912,""2023-06-22 00:00:00"",7,4,24,24852,Banana,1.05,6,6.3"
"629,3351,""2023-02-17 00:00:00"",0,4,83,17794,Zanahorias,0.95,4,3.8"
"630,51955,""2023-01-01 00:00:00"",16,4,24,24852,Banana,1.05,2,2.1"
"631,184099,""2023-06-19 00:00:00"",9,4,24,21137,""Fresas Orgánicas"",2.49,7,17.43"
"631,184099,""2023-06-19 00:00:00"",9,4,123,42265,""Zanahorias Baby Orgánicas"",1.25,8,10.0"
"631,184099,""2023-06-19 00:00:00"",9,4,16,31717,""Cilantro Orgánico"",0.69,6,4.14"
"632,84859,""2023-06-27 00:00:00"",8,16,84,27845,""Leche Entera Orgánica"",0.99,5,4.95"
"633,54591,""2023-01-30 00:00:00"",14,4,24,47766,""Aguacate Orgánico"",1.75,4,7.0"
"634,190667,""2023-03-12 00:00:00"",16,4,24,28204,""Manzana Fuji Orgánica"",1.45,6,8.7"
"634,190667,""2023-03-12 00:00:00"",16,4,24,16797,Fresas,2.05,4,8.2"
"636,63276,""2023-02-24 00:00:00"",17,4,123,4920,""Uvas Rojas sin Semillas"",2.45,1,2.45"
"637,1177,""2023-06-17 00:00:00"",17,4,24,21137,""Fresas Orgánicas"",2.49,3,7.47"
"638,167982,""2023-09-10 00:00:00"",14,4,24,21137,""Fresas Orgánicas"",2.49,5,12.45"
"638,167982,""2023-09-10 00:00:00"",14,4,123,42265,""Zanahorias Baby Orgánicas"",1.25,9,11.25"
"638,167982,""2023-09-10 00:00:00"",14,4,83,45007,""Calabacín Orgánico"",1.22,6,7.32"
"638,167982,""2023-09-10 00:00:00"",14,4,83,8518,""Cebolla Roja Orgánica"",0.92,7,6.44"
"638,167982,""2023-09-10 00:00:00"",14,4,83,24964,""Ajo Orgánico"",0.98,4,3.92"
"639,194758,""2023-03-15 00:00:00"",12,4,24,8277,""Manzana Honeycrisp Orgánica"",1.78,5,8.9"
"639,194758,""2023-03-15 00:00:00"",12,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,5,12.25"
"639,194758,""2023-03-15 00:00:00"",12,4,83,41950,""Racimo de Tomates Orgánicos"",2.25,6,13.5"
"641,29916,""2023-05-13 00:00:00"",9,4,83,28985,""Col Rizada Orgánica de Michigan"",2.55,2,5.1"
"641,29916,""2023-05-13 00:00:00"",9,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,8,19.6"
"641,29916,""2023-05-13 00:00:00"",9,4,24,26209,Limones,0.68,5,3.4"
"641,29916,""2023-05-13 00:00:00"",9,4,24,47626,""Limón Grande"",0.62,7,4.34"
"641,29916,""2023-05-13 00:00:00"",9,4,24,47209,""Aguacate Hass Orgánico"",1.79,6,10.74"
"641,29916,""2023-05-13 00:00:00"",9,4,83,22935,""Cebolla Amarilla Orgánica"",0.88,6,5.28"
"641,29916,""2023-05-13 00:00:00"",9,4,123,21616,""Rúcula Baby Orgánica"",1.55,7,10.85"
"642,98841,""2023-02-20 00:00:00"",14,4,24,47626,""Limón Grande"",0.62,6,3.72"
"643,17076,""2023-01-01 00:00:00"",8,4,123,39275,""Arándanos Orgánicos"",2.75,5,13.75"
"643,17076,""2023-01-01 00:00:00"",8,4,24,21137,""Fresas Orgánicas"",2.49,6,14.94"
"644,151223,""2023-01-06 00:00:00"",16,4,24,16797,Fresas,2.05,5,10.25"
"645,146921,""2023-04-08 00:00:00"",8,4,24,24852,Banana,1.05,6,6.3"
"645,146921,""2023-04-08 00:00:00"",8,4,24,21137,""Fresas Orgánicas"",2.49,7,17.43"
"645,146921,""2023-04-08 00:00:00"",8,20,67,30489,""Hummus Original"",2.55,6,15.3"
"645,146921,""2023-04-08 00:00:00"",8,4,24,47766,""Aguacate Orgánico"",1.75,2,3.5"
"646,76803,""2023-02-13 00:00:00"",11,4,24,47766,""Aguacate Orgánico"",1.75,2,3.5"
"648,138800,""2023-06-10 00:00:00"",0,4,24,37646,""Manzanas Gala Orgánicas"",1.98,2,3.96"
"648,138800,""2023-06-10 00:00:00"",0,4,24,47209,""Aguacate Hass Orgánico"",1.79,7,12.53"
"648,138800,""2023-06-10 00:00:00"",0,4,24,21137,""Fresas Orgánicas"",2.49,3,7.47"
"650,38617,""2023-11-25 00:00:00"",12,4,24,24852,Banana,1.05,5,5.25"
"651,181671,""2023-02-03 00:00:00"",6,4,83,44359,""Apio Orgánico en Ramillete Pequeño"",1.85,6,11.1"
"651,181671,""2023-02-03 00:00:00"",6,4,24,24852,Banana,1.05,3,3.15"
"651,181671,""2023-02-03 00:00:00"",6,16,84,27845,""Leche Entera Orgánica"",0.99,3,2.97"
"651,181671,""2023-02-03 00:00:00"",6,4,123,40706,""Tomates Cherry Orgánicos"",2.55,7,17.85"
"651,181671,""2023-02-03 00:00:00"",6,4,123,21903,""Espinacas Baby Orgánicas"",1.49,7,10.43"
"651,181671,""2023-02-03 00:00:00"",6,4,24,19057,""Manzana Fuji Extra Grande Orgánica"",1.82,4,7.28"
"653,120475,""2023-01-17 00:00:00"",13,4,24,16797,Fresas,2.05,8,16.4"
"654,54729,""2023-12-22 00:00:00"",13,4,24,24852,Banana,1.05,5,5.25"
"655,85219,""2023-06-21 00:00:00"",20,4,24,26209,Limones,0.68,6,4.08"
"655,85219,""2023-06-21 00:00:00"",20,4,24,5876,""Limón Orgánico"",0.72,5,3.6"
"655,85219,""2023-06-21 00:00:00"",20,4,83,30391,""Pepino Orgánico"",1.02,6,6.12"
"655,85219,""2023-06-21 00:00:00"",20,4,24,21137,""Fresas Orgánicas"",2.49,5,12.45"
"655,85219,""2023-06-21 00:00:00"",20,4,123,27966,""Frambuesas Orgánicas"",2.85,5,14.25"
"655,85219,""2023-06-21 00:00:00"",20,4,24,47209,""Aguacate Hass Orgánico"",1.79,4,7.16"
"655,85219,""2023-06-21 00:00:00"",20,4,83,28985,""Col Rizada Orgánica de Michigan"",2.55,7,17.85"
"655,85219,""2023-06-21 00:00:00"",20,4,24,24852,Banana,1.05,1,1.05"
"657,193653,""2023-02-14 00:00:00"",10,4,24,47766,""Aguacate Orgánico"",1.75,6,10.5"
"657,193653,""2023-02-14 00:00:00"",10,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,2,4.9"
"657,193653,""2023-02-14 00:00:00"",10,4,24,19057,""Manzana Fuji Extra Grande Orgánica"",1.82,9,16.38"
"657,193653,""2023-02-14 00:00:00"",10,4,83,44359,""Apio Orgánico en Ramillete Pequeño"",1.85,8,14.8"
"658,80981,""2023-03-05 00:00:00"",7,4,83,46979,""Espárragos"",1.95,7,13.65"
"658,80981,""2023-03-05 00:00:00"",7,4,24,47209,""Aguacate Hass Orgánico"",1.79,1,1.79"
"658,80981,""2023-03-05 00:00:00"",7,4,123,21903,""Espinacas Baby Orgánicas"",1.49,8,11.92"
"658,80981,""2023-03-05 00:00:00"",7,4,83,22935,""Cebolla Amarilla Orgánica"",0.88,8,7.04"
"659,177324,""2023-08-04 00:00:00"",10,16,84,27845,""Leche Entera Orgánica"",0.99,6,5.94"
"660,131699,""2023-02-10 00:00:00"",13,4,24,24852,Banana,1.05,1,1.05"
"660,131699,""2023-02-10 00:00:00"",13,16,53,49235,""Crema Orgánica"",1.15,4,4.6"
"661,185594,""2023-06-23 00:00:00"",7,4,83,8518,""Cebolla Roja Orgánica"",0.92,6,5.52"
"661,185594,""2023-06-23 00:00:00"",7,4,123,42265,""Zanahorias Baby Orgánicas"",1.25,4,5.0"
"661,185594,""2023-06-23 00:00:00"",7,4,24,5876,""Limón Orgánico"",0.72,4,2.88"
"661,185594,""2023-06-23 00:00:00"",7,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,2,4.9"
"661,185594,""2023-06-23 00:00:00"",7,4,24,45066,""Manzana Honeycrisp"",1.55,2,3.1"
"661,185594,""2023-06-23 00:00:00"",7,20,67,30489,""Hummus Original"",2.55,5,12.75"
"666,5152,""2023-01-20 00:00:00"",12,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,5,12.25"
"669,96183,""2023-05-31 00:00:00"",12,4,83,27104,""Coliflor Fresca"",1.48,7,10.36"
"669,96183,""2023-05-31 00:00:00"",12,4,24,28204,""Manzana Fuji Orgánica"",1.45,5,7.25"
"669,96183,""2023-05-31 00:00:00"",12,16,53,27086,Crema,1.02,6,6.12"
"670,196898,""2023-01-06 00:00:00"",13,4,24,24852,Banana,1.05,8,8.4"
"670,196898,""2023-01-06 00:00:00"",13,4,83,24964,""Ajo Orgánico"",0.98,8,7.84"
"670,196898,""2023-01-06 00:00:00"",13,4,83,4605,""Cebollas Amarillas"",0.85,6,5.1"
"670,196898,""2023-01-06 00:00:00"",13,4,24,47626,""Limón Grande"",0.62,3,1.86"
"672,30564,""2023-08-26 00:00:00"",22,4,24,24852,Banana,1.05,4,4.2"
"674,163819,""2023-12-18 00:00:00"",11,4,24,24852,Banana,1.05,9,9.45"
"674,163819,""2023-12-18 00:00:00"",11,7,115,44632,""Agua con Gas de Pomelo"",0.95,6,5.7"
"674,163819,""2023-12-18 00:00:00"",11,16,53,27086,Crema,1.02,3,3.06"
"674,163819,""2023-12-18 00:00:00"",11,20,67,30489,""Hummus Original"",2.55,6,15.3"
"676,165814,""2023-06-18 00:00:00"",17,4,83,49683,""Pepino Kirby"",0.99,5,4.95"
"678,198488,""2023-04-03 00:00:00"",12,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,5,12.25"
"678,198488,""2023-04-03 00:00:00"",12,4,16,31717,""Cilantro Orgánico"",0.69,8,5.52"
"679,102514,""2023-03-02 00:00:00"",14,4,24,47209,""Aguacate Hass Orgánico"",1.79,8,14.32"
"679,102514,""2023-03-02 00:00:00"",14,16,53,27086,Crema,1.02,5,5.1"
"681,114191,""2023-02-13 00:00:00"",18,4,83,22935,""Cebolla Amarilla Orgánica"",0.88,6,5.28"
"685,170906,""2023-01-16 00:00:00"",7,16,84,27845,""Leche Entera Orgánica"",0.99,8,7.92"
"685,170906,""2023-01-16 00:00:00"",7,4,83,22935,""Cebolla Amarilla Orgánica"",0.88,7,6.16"
"685,170906,""2023-01-16 00:00:00"",7,4,123,27966,""Frambuesas Orgánicas"",2.85,3,8.55"
"685,170906,""2023-01-16 00:00:00"",7,4,123,39275,""Arándanos Orgánicos"",2.75,5,13.75"
"685,170906,""2023-01-16 00:00:00"",7,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,5,12.25"
"685,170906,""2023-01-16 00:00:00"",7,4,83,45007,""Calabacín Orgánico"",1.22,3,3.66"
"685,170906,""2023-01-16 00:00:00"",7,4,123,42265,""Zanahorias Baby Orgánicas"",1.25,7,8.75"
"687,45258,""2023-04-15 00:00:00"",13,4,24,21137,""Fresas Orgánicas"",2.49,6,14.94"
"687,45258,""2023-04-15 00:00:00"",13,4,24,47209,""Aguacate Hass Orgánico"",1.79,2,3.58"
"688,72738,""2023-06-27 00:00:00"",14,4,24,16797,Fresas,2.05,4,8.2"
"688,72738,""2023-06-27 00:00:00"",14,4,24,45066,""Manzana Honeycrisp"",1.55,8,12.4"
"690,154391,""2023-09-03 00:00:00"",15,4,24,47766,""Aguacate Orgánico"",1.75,7,12.25"
"690,154391,""2023-09-03 00:00:00"",15,4,123,42265,""Zanahorias Baby Orgánicas"",1.25,5,6.25"
"690,154391,""2023-09-03 00:00:00"",15,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,5,12.25"
"690,154391,""2023-09-03 00:00:00"",15,4,24,21137,""Fresas Orgánicas"",2.49,1,2.49"
"690,154391,""2023-09-03 00:00:00"",15,4,83,30391,""Pepino Orgánico"",1.02,9,9.18"
"690,154391,""2023-09-03 00:00:00"",15,4,83,46979,""Espárragos"",1.95,4,7.8"
"691,32597,""2023-07-31 00:00:00"",10,4,123,21903,""Espinacas Baby Orgánicas"",1.49,4,5.96"
"691,32597,""2023-07-31 00:00:00"",10,4,123,4920,""Uvas Rojas sin Semillas"",2.45,4,9.8"
"692,198151,""2023-04-27 00:00:00"",19,16,53,49235,""Crema Orgánica"",1.15,8,9.2"
"694,146044,""2023-02-21 00:00:00"",8,4,24,21137,""Fresas Orgánicas"",2.49,8,19.92"
"694,146044,""2023-02-21 00:00:00"",8,4,123,4920,""Uvas Rojas sin Semillas"",2.45,3,7.35"
"695,158663,""2023-04-09 00:00:00"",8,16,53,27086,Crema,1.02,5,5.1"
"695,158663,""2023-04-09 00:00:00"",8,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,8,19.6"
"695,158663,""2023-04-09 00:00:00"",8,4,123,21903,""Espinacas Baby Orgánicas"",1.49,5,7.45"
"696,17551,""2023-04-18 00:00:00"",17,4,83,17794,Zanahorias,0.95,7,6.65"
"696,17551,""2023-04-18 00:00:00"",17,4,24,47209,""Aguacate Hass Orgánico"",1.79,4,7.16"
"696,17551,""2023-04-18 00:00:00"",17,4,24,21137,""Fresas Orgánicas"",2.49,5,12.45"
"696,17551,""2023-04-18 00:00:00"",17,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,4,9.8"
"698,115540,""2023-06-09 00:00:00"",21,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,5,12.25"
"699,23011,""2023-01-10 00:00:00"",20,4,83,45007,""Calabacín Orgánico"",1.22,9,10.98"
"699,23011,""2023-01-10 00:00:00"",20,4,24,24852,Banana,1.05,4,4.2"
"700,185577,""2023-06-19 00:00:00"",12,4,123,21903,""Espinacas Baby Orgánicas"",1.49,4,5.96"
"701,195186,""2023-08-08 00:00:00"",6,4,24,24852,Banana,1.05,5,5.25"
"701,195186,""2023-08-08 00:00:00"",6,4,123,21903,""Espinacas Baby Orgánicas"",1.49,3,4.47"
"701,195186,""2023-08-08 00:00:00"",6,4,24,47766,""Aguacate Orgánico"",1.75,4,7.0"
"701,195186,""2023-08-08 00:00:00"",6,4,83,30391,""Pepino Orgánico"",1.02,5,5.1"
"703,174262,""2023-06-07 00:00:00"",17,4,24,24852,Banana,1.05,4,4.2"
"704,61148,""2023-10-22 00:00:00"",9,4,24,24852,Banana,1.05,5,5.25"
"706,59106,""2023-05-03 00:00:00"",18,4,16,31717,""Cilantro Orgánico"",0.69,6,4.14"
"706,59106,""2023-05-03 00:00:00"",18,4,24,47209,""Aguacate Hass Orgánico"",1.79,3,5.37"
"707,22757,""2023-02-03 00:00:00"",17,4,24,47766,""Aguacate Orgánico"",1.75,5,8.75"
"707,22757,""2023-02-03 00:00:00"",17,4,24,24852,Banana,1.05,5,5.25"
"708,1873,""2023-03-04 00:00:00"",17,4,24,47626,""Limón Grande"",0.62,4,2.48"
"708,1873,""2023-03-04 00:00:00"",17,4,24,16797,Fresas,2.05,6,12.3"
"708,1873,""2023-03-04 00:00:00"",17,4,24,47766,""Aguacate Orgánico"",1.75,7,12.25"
"710,118558,""2023-01-23 00:00:00"",12,4,24,24852,Banana,1.05,1,1.05"
"711,87889,""2023-04-03 00:00:00"",11,4,24,37646,""Manzanas Gala Orgánicas"",1.98,6,11.88"
"711,87889,""2023-04-03 00:00:00"",11,4,123,40706,""Tomates Cherry Orgánicos"",2.55,6,15.3"
"711,87889,""2023-04-03 00:00:00"",11,4,24,21137,""Fresas Orgánicas"",2.49,3,7.47"
"711,87889,""2023-04-03 00:00:00"",11,4,24,5876,""Limón Orgánico"",0.72,2,1.44"
"711,87889,""2023-04-03 00:00:00"",11,4,83,30391,""Pepino Orgánico"",1.02,4,4.08"
"711,87889,""2023-04-03 00:00:00"",11,4,123,42265,""Zanahorias Baby Orgánicas"",1.25,5,6.25"
"711,87889,""2023-04-03 00:00:00"",11,20,67,30489,""Hummus Original"",2.55,5,12.75"
"712,194230,""2023-01-05 00:00:00"",16,4,83,24964,""Ajo Orgánico"",0.98,3,2.94"
"713,107098,""2023-08-13 00:00:00"",16,4,123,39275,""Arándanos Orgánicos"",2.75,3,8.25"
"715,142186,""2023-04-21 00:00:00"",11,4,83,28985,""Col Rizada Orgánica de Michigan"",2.55,5,12.75"
"715,142186,""2023-04-21 00:00:00"",11,4,24,24852,Banana,1.05,4,4.2"
"715,142186,""2023-04-21 00:00:00"",11,4,83,49683,""Pepino Kirby"",0.99,2,1.98"
"717,137387,""2023-06-30 00:00:00"",13,4,24,24852,Banana,1.05,4,4.2"
"717,137387,""2023-06-30 00:00:00"",13,4,24,19057,""Manzana Fuji Extra Grande Orgánica"",1.82,7,12.74"
"717,137387,""2023-06-30 00:00:00"",13,4,83,45007,""Calabacín Orgánico"",1.22,5,6.1"
"718,31957,""2023-03-27 00:00:00"",20,4,24,47209,""Aguacate Hass Orgánico"",1.79,5,8.95"
"718,31957,""2023-03-27 00:00:00"",20,4,123,27966,""Frambuesas Orgánicas"",2.85,3,8.55"
"718,31957,""2023-03-27 00:00:00"",20,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,5,12.25"
"722,69144,""2023-06-25 00:00:00"",18,4,24,24852,Banana,1.05,5,5.25"
"722,69144,""2023-06-25 00:00:00"",18,4,24,47766,""Aguacate Orgánico"",1.75,5,8.75"
"724,200297,""2023-01-31 00:00:00"",9,4,123,27966,""Frambuesas Orgánicas"",2.85,6,17.1"
"724,200297,""2023-01-31 00:00:00"",9,4,24,21137,""Fresas Orgánicas"",2.49,6,14.94"
"724,200297,""2023-01-31 00:00:00"",9,4,24,47209,""Aguacate Hass Orgánico"",1.79,6,10.74"
"726,57362,""2023-05-30 00:00:00"",17,4,83,17794,Zanahorias,0.95,4,3.8"
"727,175023,""2023-04-17 00:00:00"",17,4,83,46979,""Espárragos"",1.95,3,5.85"
"727,175023,""2023-04-17 00:00:00"",17,4,24,24852,Banana,1.05,3,3.15"
"728,21456,""2023-01-16 00:00:00"",11,4,24,24852,Banana,1.05,4,4.2"
"728,21456,""2023-01-16 00:00:00"",11,4,123,39275,""Arándanos Orgánicos"",2.75,10,27.5"
"728,21456,""2023-01-16 00:00:00"",11,4,123,27966,""Frambuesas Orgánicas"",2.85,4,11.4"
"729,48968,""2023-02-20 00:00:00"",13,4,24,47766,""Aguacate Orgánico"",1.75,5,8.75"
"730,190797,""2023-08-16 00:00:00"",9,4,123,27966,""Frambuesas Orgánicas"",2.85,8,22.8"
"730,190797,""2023-08-16 00:00:00"",9,4,24,28204,""Manzana Fuji Orgánica"",1.45,5,7.25"
"731,173379,""2023-03-05 00:00:00"",19,4,24,45066,""Manzana Honeycrisp"",1.55,4,6.2"
